Date_Submittted,Analyte_(Lead),Result_Lead_(PPB),Analyte_(Copper),Result_Copper_(PPB),Address,City,Zip_Code,Site_Code,Service_Line_Material,Sample_Location,Sentinel_Group_Number
3/2/2016,Lead,2,Copper,0,BENNETT AVE   ,FLINT,48506,FS0074,Galvanized,KITCHEN,2
3/4/2016,Lead,2,Copper,60,BEARD ST   ,FLINT,48503,FS0177,Galvanized,KITCHEN,2
3/3/2016,Lead,2,Copper,100,WOODSIDE DR   ,FLINT,48503,FS0178,Galvanized,KITCHEN,2
3/2/2016,Lead,2,Copper,70,CROMWELL AVE   ,FLINT,48503,FS0184,Galvanized,KITCHEN,2
3/2/2016,Lead,2,Copper,0,BARNEY AVE   ,FLINT,48503,FS0254,Galvanized,KITCHEN,2
3/2/2016,Lead,2,Copper,0,W PATERSON ST  ,FLINT,48504,FS0340,Galvanized,KITCHEN,2
3/2/2016,Lead,2,Copper,0,WELCH BLVD   ,FLINT,48504,FS0379,Galvanized,BATHROOM,2
3/3/2016,Lead,2,Copper,0,MACKIN RD   ,FLINT,48504,FS0410,Galvanized,KITCHEN,2
3/2/2016,Lead,2,Copper,100,MASON ST   ,FLINT,48505,FS1060,Galvanized,BATHROOM,2
3/2/2016,Lead,2,Copper,0,BLANCHARD AVE   ,FLINT,48503,FS1260,Galvanized,BATHROOM,2
3/2/2016,Lead,2,Copper,80,CLAIRMONT ST   ,FLINT,48503,FS1384,Galvanized,KITCHEN,2
3/2/2016,Lead,2,Copper,0,BROWN ST   ,FLINT,48503,FS1576,Galvanized,KITCHEN,2
3/2/2016,Lead,2,Copper,0,PIERCE ST   ,FLINT,48503,FS1599,Galvanized,KITCHEN,2
3/2/2016,Lead,2,Copper,0,BLANCHARD AVE   ,FLINT,48503,FS1642,Galvanized,KITCHEN,2
3/2/2016,Lead,2,Copper,0,HILLS ST   ,FLINT,48503,FS1675,Galvanized,KITCHEN,2
3/2/2016,Lead,2,Copper,170,E BAKER ST  ,FLINT,48505,FS1980,Galvanized,KITCHEN,2
3/2/2016,Lead,2,Copper,0,MAPLEWOOD AVE   ,FLINT,48506,FS2015,Galvanized,KITCHEN,2
3/2/2016,Lead,2,Copper,0,E GENESEE ST  ,FLINT,48505,FS2043,Galvanized,KITCHEN,2
3/2/2016,Lead,2,Copper,140,BRANDON ST   ,FLINT,48503,FS2228,Galvanized,KITCHEN,2
3/7/2016,Lead,2,Copper,90,STOCKER AVE   ,FLINT,48503,FS2398,Galvanized,BATHROOM,2
3/2/2016,Lead,2,Copper,0,IRENE AVE   ,FLINT,48503,FS2497,Galvanized,KITCHEN,2
3/7/2016,Lead,2,Copper,0,DICKINSON ST   ,FLINT,48504,FS2710,Galvanized,KITCHEN,2
3/8/2016,Lead,2,Copper,220,PERRY ST   ,FLINT,48504,FS2734,Galvanized,BATHROOM,2
3/2/2016,Lead,3,Copper,0,WOLCOTT ST   ,FLINT,48504,FS0079,Galvanized,BATHROOM,2
3/2/2016,Lead,3,Copper,0,MIDDLETON ST   ,FLINT,48503,FS0206,Galvanized,KITCHEN,2
3/3/2016,Lead,3,Copper,0,BARTH ST   ,FLINT,48504,FS0638,Galvanized,KITCHEN,2
3/2/2016,Lead,3,Copper,0,MOUNTAIN AVE   ,FLINT,48503,FS1000,Galvanized,KITCHEN,2
3/2/2016,Lead,3,Copper,0,OLIVER ST   ,FLINT,48503,FS1170,Galvanized,,2
3/2/2016,Lead,3,Copper,0,CEDAR ST   ,FLINT,48503,FS1962,Galvanized,KITCHEN,2
3/2/2016,Lead,3,Copper,0,CEDAR ST   ,FLINT,48503,FS2225,Galvanized,KITCHEN,2
3/2/2016,Lead,3,Copper,430,THOMAS ST   ,FLINT,48504,FS2330,Galvanized,KITCHEN,2
3/3/2016,Lead,4,Copper,290,ADAMS AVE   ,FLINT,48505,FS0112,Galvanized,,2
3/2/2016,Lead,4,Copper,50,WHITNEY AVE   ,FLINT,48532,FS1075,Galvanized,KITCHEN,2
3/2/2016,Lead,4,Copper,0,EDWIN AVE   ,FLINT,48505,FS1087,Galvanized,KITCHEN,2
3/8/2016,Lead,4,Copper,120,MATHEWSON ST   ,FLINT,48504,FS1540,Galvanized,KITCHEN,2
3/2/2016,Lead,4,Copper,0,GREEN ST   ,FLINT,48503,FS1900,Galvanized,KITCHEN,2
3/2/2016,Lead,4,Copper,120,E MC CLELLAN ST ,FLINT,48505,FS2131,Galvanized,BATHROOM,2
3/7/2016,Lead,4,Copper,0,LAWNDALE AVE   ,FLINT,48504,FS2165,Galvanized,KITCHEN,2
3/2/2016,Lead,4,Copper,120,CRESCENT DR   ,FLINT,48503,FS2306,Galvanized,BATHROOM,2
3/2/2016,Lead,5,Copper,0,KNAPP AVE   ,FLINT,48503,FS0202,Galvanized,KITCHEN,2
3/2/2016,Lead,5,Copper,0,W JACKSON AVE APT 1,FLINT,48505,FS1126,Galvanized,,2
3/6/2016,Lead,5,Copper,0,E LIVINGSTON DR  ,FLINT,48503,FS1362,Galvanized,KITCHEN,2
3/2/2016,Lead,5,Copper,0,E MC CLELLAN ST ,FLINT,48505,FS1974,Galvanized,KITCHEN,2
3/4/2016,Lead,6,Copper,0,BELLE AVE   ,FLINT,48506,FS1747,Galvanized,BATHROOM,2
3/2/2016,Lead,6,Copper,0,CLAIRMONT ST   ,FLINT,48503,FS2302,Galvanized,KITCHEN,2
3/2/2016,Lead,6,Copper,0,BLANCHARD AVE   ,FLINT,48503,FS2376,Galvanized,KITCHEN,2
3/2/2016,Lead,7,Copper,0,FRANK ST   ,FLINT,48504,FS0368,Galvanized,KITCHEN,2
3/2/2016,Lead,7,Copper,230,GREEN ST   ,FLINT,48503,FS1893,Galvanized,,2
3/2/2016,Lead,7,Copper,110,W JACKSON AVE  ,FLINT,48505,FS2163,Galvanized,,2
3/2/2016,Lead,8,Copper,80,W CARPENTER RD  ,FLINT,48505,FS0144,Galvanized,,2
3/3/2016,Lead,8,Copper,0,LAWNDALE AVE   ,FLINT,48504,FS1520,Galvanized,,2
3/2/2016,Lead,9,Copper,90,FIELDING ST   ,FLINT,48503,FS0204,Galvanized,KITCHEN,2
3/2/2016,Lead,9,Copper,50,E DEWEY ST APT 2,FLINT,48505,FS8002,Galvanized,KITCHEN,2
3/6/2016,Lead,10,Copper,270,E BAKER ST  ,FLINT,48505,FS1363,Galvanized,KITCHEN,2
3/7/2016,Lead,10,Copper,0,E MC CLELLAN ST ,FLINT,48505,FS2072,Galvanized,,2
3/7/2016,Lead,11,Copper,70,W RANKIN ST  ,FLINT,48504,FS0036,Galvanized,KITCHEN,2
3/3/2016,Lead,11,Copper,60,KANSAS AVE   ,FLINT,48506,FS0166,Galvanized,KITCHEN,2
3/2/2016,Lead,12,Copper,0,CLAIRMONT ST   ,FLINT,48503,FS2002,Galvanized,KITCHEN,2
3/2/2016,Lead,12,Copper,0,MASON ST   ,FLINT,48505,FS2352,Galvanized,,2
3/2/2016,Lead,17,Copper,0,WASHINGTON AVE   ,FLINT,48503,FS0272,Galvanized,KITCHEN,2
3/2/2016,Lead,17,Copper,0,E WELLINGTON AVE  ,FLINT,48503,FS1388,Galvanized,KITCHEN,2
3/2/2016,Lead,21,Copper,0,MASON ST   ,FLINT,48505,FS2365,Galvanized,KITCHEN,2
3/2/2016,Lead,29,Copper,100,HILLS ST   ,FLINT,48503,FS1752,Galvanized,KITCHEN,2
3/2/2016,Lead,31,Copper,220,CEDAR ST   ,FLINT,48503,FS1594,Galvanized,KITCHEN,2
3/2/2016,Lead,33,Copper,0,ZIMMERMAN ST   ,FLINT,48503,FS2711,Galvanized,,2
3/6/2016,Lead,38,Copper,160,ALEXANDER ST   ,FLINT,48505,FS2707,Galvanized,,2
3/2/2016,Lead,47,Copper,120,OLIVER ST   ,FLINT,48503,FS1172,Galvanized,,2
3/3/2016,Lead,55,Copper,0,CHURCH ST   ,FLINT,48503,FS0238,Galvanized,KITCHEN,2
3/2/2016,Lead,71,Copper,600,SLOAN ST   ,FLINT,48504,FS0084,Galvanized,KITCHEN,2
3/2/2016,Lead,110,Copper,130,THOMAS ST   ,FLINT,48504,FS0431,Galvanized,KITCHEN,2
3/2/2016,Lead,387,Copper,90,MASON ST   ,FLINT,48505,FS1077,Galvanized,KITCHEN,2
3/2/2016,Lead,0,Copper,50,LELAND ST   ,FLINT,48507,FS1029,Lead,KITCHEN,2
3/13/2016,Lead,0,Copper,0,ALVORD AVE   ,FLINT,48507,FS1379,Lead,,2
3/2/2016,Lead,0,Copper,70,CRAWFORD ST   ,FLINT,48507,FS1551,Lead,KITCHEN,2
3/2/2016,Lead,0,Copper,0,CRAWFORD ST   ,FLINT,48507,FS1696,Lead,KITCHEN,2
3/2/2016,Lead,0,Copper,0,HOGARTH AVE   ,FLINT,48503,FS2188,Lead,,2
3/9/2016,Lead,0,Copper,0,ALVORD AVE   ,FLINT,48507,FS2724,Lead,KITCHEN,2
3/10/2016,Lead,0,Copper,0,E LYNDON AVE  ,FLINT,48505,FS2729,Lead,KITCHEN,2
3/13/2016,Lead,0,Copper,0,W COURT ST  ,FLINT,48532,FS2732,Lead,KITCHEN,2
3/3/2016,Lead,0,Copper,0,FLEMING RD   ,FLINT,48504,FS4000,Lead,KITCHEN,2
3/2/2016,Lead,1,Copper,150,CRAWFORD ST   ,FLINT,48507,FS1693,Lead,KITCHEN,2
3/2/2016,Lead,1,Copper,0,E GENESEE ST  ,FLINT,48505,FS1964,Lead,KITCHEN,2
3/3/2016,Lead,1,Copper,0,WINDEMERE AVE   ,FLINT,48503,FS2189,Lead,KITCHEN,2
3/7/2016,Lead,1,Copper,210,ALVORD AVE   ,FLINT,48507,FS2726,Lead,KITCHEN,2
3/9/2016,Lead,1,Copper,140,ALVORD AVE   ,FLINT,48507,FS8005,Lead,KITCHEN,2
3/2/2016,Lead,2,Copper,0,CAMPBELL ST   ,FLINT,48507,FS0224,Lead,KITCHEN,2
3/2/2016,Lead,2,Copper,0,PIERCE ST   ,FLINT,48503,FS2266,Lead,KITCHEN,2
3/7/2016,Lead,2,Copper,0,OGEMA AVE   ,FLINT,48507,FS2651,Lead,KITCHEN,2
3/7/2016,Lead,2,Copper,140,ALVORD AVE   ,FLINT,48507,FS2725,Lead,KITCHEN,2
2/24/2016,Lead,2,Copper,150,ALVORD AVE   ,FLINT,48507,FS2737,Lead,KITCHEN,2
3/3/2016,Lead,3,Copper,0,S FRANKLIN AVE  ,FLINT,48503,FS0297,Lead,KITCHEN,2
3/2/2016,Lead,3,Copper,0,COPEMAN BLVD   ,FLINT,48504,FS0336,Lead,KITCHEN,2
3/2/2016,Lead,3,Copper,0,COPEMAN BLVD   ,FLINT,48504,FS0404,Lead,BATHROOM,2
3/3/2016,Lead,3,Copper,0,MALLERY ST   ,FLINT,48504,FS0886,Lead,KITCHEN,2
3/5/2016,Lead,3,Copper,50,CLINTON ST   ,FLINT,48507,FS1130,Lead,KITCHEN,2
3/4/2016,Lead,3,Copper,50,PIERCE ST   ,FLINT,48503,FS1131,Lead,KITCHEN,2
3/9/2016,Lead,3,Copper,0,CRAWFORD ST   ,FLINT,48507,FS1654,Lead,KITCHEN,2
3/2/2016,Lead,3,Copper,70,CRESCENT DR   ,FLINT,48503,FS2223,Lead,,2
3/7/2016,Lead,3,Copper,0,LELAND ST   ,FLINT,48507,FS2722,Lead,KITCHEN,2
3/9/2016,Lead,3,Copper,0,ALVORD AVE   ,FLINT,48507,FS2723,Lead,KITCHEN,2
3/2/2016,Lead,4,Copper,0,CLINTON ST   ,FLINT,48507,FS0247,Lead,,2
3/2/2016,Lead,4,Copper,0,MALLERY ST   ,FLINT,48504,FS0935,Lead,KITCHEN,2
3/2/2016,Lead,4,Copper,0,MALLERY ST   ,FLINT,48504,FS0984,Lead,KITCHEN,2
3/3/2016,Lead,4,Copper,70,CRAWFORD ST   ,FLINT,48507,FS1113,Lead,KITCHEN,2
3/5/2016,Lead,4,Copper,90,CLINTON ST   ,FLINT,48507,FS1130,Lead,KITCHEN,2
3/2/2016,Lead,4,Copper,0,CRAWFORD ST   ,FLINT,48507,FS1557,Lead,,2
3/2/2016,Lead,4,Copper,130,BROOKSIDE DR   ,FLINT,48503,FS1840,Lead,KITCHEN,2
3/10/2016,Lead,6,Copper,110,E ATHERTON RD  ,FLINT,48507,FS2731,Lead,KITCHEN,2
3/2/2016,Lead,7,Copper,250,HILLS ST   ,FLINT,48503,FS0308,Lead,KITCHEN,2
3/2/2016,Lead,7,Copper,90,MALLERY ST   ,FLINT,48504,FS0973,Lead,KITCHEN,2
3/9/2016,Lead,7,Copper,0,CRAWFORD ST   ,FLINT,48507,FS2117,Lead,KITCHEN,2
3/7/2016,Lead,7,Copper,0,ALVORD AVE   ,FLINT,48507,FS2727,Lead,KITCHEN,2
3/4/2016,Lead,7,Copper,50,E HOBSON AVE  ,FLINT,48505,FS4001,Lead,BATHROOM,2
3/2/2016,Lead,8,Copper,0,WELCH BLVD   ,FLINT,48504,FS0408,Lead,KITCHEN,2
3/2/2016,Lead,9,Copper,0,SOUTH DR   ,FLINT,48503,FS0211,Lead,KITCHEN,2
3/2/2016,Lead,9,Copper,0,CLINTON ST   ,FLINT,48507,FS0248,Lead,KITCHEN,2
3/2/2016,Lead,9,Copper,0,ALVORD AVE   ,FLINT,48507,FS4002,Lead,KITCHEN,2
3/13/2016,Lead,10,Copper,0,MALLERY ST   ,FLINT,48504,FS0902,Lead,KITCHEN,2
3/2/2016,Lead,11,Copper,60,CLINTON ST   ,FLINT,48507,FS1382,Lead,BATHROOM,2
3/2/2016,Lead,14,Copper,0,MALLERY ST   ,FLINT,48504,FS0910,Lead,,2
3/2/2016,Lead,14,Copper,410,HOGARTH AVE   ,FLINT,48503,FS1014,Lead,KITCHEN,2
3/10/2016,Lead,14,Copper,220,E ATHERTON RD  ,FLINT,48507,FS2730,Lead,KITCHEN,2
3/2/2016,Lead,16,Copper,120,CLAIRMONT ST   ,FLINT,48503,FS2392,Lead,,2
3/2/2016,Lead,24,Copper,80,MOUNTAIN AVE   ,FLINT,48503,FS0401,Lead,BATHROOM,2
3/2/2016,Lead,29,Copper,150,WELCH BLVD   ,FLINT,48504,FS0409,Lead,KITCHEN,2
3/7/2016,Lead,32,Copper,70,MILLER RD   ,FLINT,48503,FS1356,Lead,KITCHEN,2
3/6/2016,Lead,44,Copper,200,CALUMET ST   ,FLINT,48503,FS1161,Lead,KITCHEN,2
3/2/2016,Lead,213,Copper,350,E COURT ST  ,FLINT,48503,FS1313,Lead,,2
3/2/2016,Lead,0,Copper,260,MANN AVE   ,FLINT,48503,FS0193,Other,KITCHEN,2
3/2/2016,Lead,1,Copper,160,N GRAND TRAVERSE  ,FLINT,48503,FS2691,Other,BATHROOM,2
3/2/2016,Lead,23,Copper,860,N GRAND TRAVERSE  ,FLINT,48503,FS2691,Other,BATHROOM,2
3/2/2016,Lead,0,Copper,80,S SAGINAW ST  ,FLINT,48502,FS0179,Plastic,KITCHEN,2
3/6/2016,Lead,0,Copper,80,M L KING AVE ,FLINT,48503,FS0382,Plastic,BATHROOM,2
3/2/2016,Lead,0,Copper,0,BARTH ST   ,FLINT,48504,FS0415,Unknown,KITCHEN,2
3/4/2016,Lead,0,Copper,0,MOUNTAIN AVE   ,FLINT,48503,FS1493,Unknown,KITCHEN,2
3/2/2016,Lead,0,Copper,0,BLANCHARD AVE   ,FLINT,48503,FS1766,Unknown,BATHROOM,2
3/7/2016,Lead,0,Copper,70,CLAIRMONT ST   ,FLINT,48503,FS2014,Unknown,KITCHEN,2
3/2/2016,Lead,0,Copper,0,FRANK ST   ,FLINT,48504,FS2050,Unknown,BATHROOM,2
3/2/2016,Lead,0,Copper,200,BROOKSIDE DR   ,FLINT,48503,FS2061,Unknown,KITCHEN,2
3/2/2016,Lead,0,Copper,0,PIERCE ST   ,FLINT,48503,FS2130,Unknown,BATHROOM,2
3/2/2016,Lead,0,Copper,320,PIERCE ST   ,FLINT,48503,FS2230,Unknown,KITCHEN,2
3/2/2016,Lead,1,Copper,0,WINONA ST   ,FLINT,48504,FS0596,Unknown,KITCHEN,2
3/2/2016,Lead,2,Copper,100,E RUSSELL AVE  ,FLINT,48505,FS2129,Unknown,,2
3/3/2016,Lead,3,Copper,250,E BELVIDERE AVE  ,FLINT,48503,FS0250,Unknown,,2
3/2/2016,Lead,4,Copper,0,E RUSSELL AVE  ,FLINT,48505,FS1994,Unknown,KITCHEN,2
3/2/2016,Lead,4,Copper,0,GREENFIELD AVE   ,FLINT,48503,FS2001,Unknown,BATHROOM,2
3/2/2016,Lead,4,Copper,90,FRANK ST   ,FLINT,48504,FS2316,Unknown,KITCHEN,2
3/2/2016,Lead,8,Copper,0,E COURT ST  ,FLINT,48503,FS2080,Unknown,BATHROOM,2
3/4/2016,Lead,9,Copper,100,KELLAR AVE   ,FLINT,48504,FS0925,Unknown,KITCHEN,2
3/3/2016,Lead,11,Copper,80,S FRANKLIN AVE  ,FLINT,48503,FS1764,Unknown,KITCHEN,2
3/2/2016,Lead,15,Copper,0,E COURT ST  ,FLINT,48503,FS1901,Unknown,KITCHEN,2
3/2/2016,Lead,15,Copper,80,MAPLEWOOD AVE   ,FLINT,48506,FS2367,Unknown,KITCHEN,2
3/3/2016,Lead,22,Copper,240,COPEMAN BLVD   ,FLINT,48504,FS0716,Unknown,BATHROOM,2
3/2/2016,Lead,23,Copper,120,E GENESEE ST  ,FLINT,48505,FS0323,Unknown,BATHROOM,2
