Date_Submittted,Analyte_(Lead),Result_Lead_(PPB),Analyte_(Copper),Result_Copper_(PPB),Address,City,Zip_Code,Site_Code,Service_Line_Material,Sample_Location,Sentinel_Group_Number
3/31/2016,Lead,8,Copper,110,CALUMET ST   ,FLINT,48503,FS1161,Lead,KITCHEN,4
3/31/2016,Lead,8,Copper,140,E ATHERTON RD  ,FLINT,48507,FS2730,Lead,KITCHEN,4
3/31/2016,Lead,8,Copper,0,E HOBSON AVE  ,FLINT,48505,FS4001,Lead,,4
3/30/2016,Lead,8,Copper,0,CLEMENT ST   ,FLINT,48504,FS9013,Lead,BATHROOM WITHOUT FILTER,4
4/4/2016,Lead,9,Copper,0,MALLERY ST   ,FLINT,48504,FS0960,Lead,BATHROOM,4
3/30/2016,Lead,9,Copper,0,LELAND ST   ,FLINT,48507,FS2722,Lead,,4
3/31/2016,Lead,10,Copper,110,CLAIRMONT ST   ,FLINT,48503,FS2392,Lead,WITH FILTER,4
3/30/2016,Lead,11,Copper,0,E ATHERTON RD  ,FLINT,48507,FS2731,Lead,KITCHEN,4
3/30/2016,Lead,12,Copper,120,MALLERY ST   ,FLINT,48504,FS0886,Lead,BATHROOM,4
3/30/2016,Lead,12,Copper,0,MALLERY ST   ,FLINT,48504,FS0910,Lead,KITCHEN,4
3/30/2016,Lead,13,Copper,0,SOUTH DR   ,FLINT,48503,FS0211,Lead,KITCHEN WITHOUT FILTER,4
4/1/2016,Lead,16,Copper,0,COPEMAN BLVD   ,FLINT,48504,FS0405,Lead,KITCHEN,4
3/30/2016,Lead,16,Copper,0,CRAWFORD ST   ,FLINT,48507,FS1696,Lead,KITCHEN WITHOUT FILTER,4
3/30/2016,Lead,17,Copper,140,MALLERY ST   ,FLINT,48504,FS0987,Lead,BATHROOM,4
3/30/2016,Lead,18,Copper,120,MALLERY ST   ,FLINT,48504,FS0973,Lead,,4
3/30/2016,Lead,19,Copper,160,PARK ST   ,FLINT,48503,FS9019,Lead,KITCHEN WITHOUT FILTER,4
3/30/2016,Lead,20,Copper,110,E COURT ST  ,FLINT,48503,FS1313,Lead,,4
3/30/2016,Lead,22,Copper,150,WELCH BLVD   ,FLINT,48504,FS0408,Lead,KITCHEN,4
3/30/2016,Lead,421,Copper,4970,HOGARTH AVE   ,FLINT,48503,FS1014,Lead,KITCHEN,4
3/30/2016,Lead,1644,Copper,230,CONCORD ST   ,FLINT,48504,FS9034,Lead,BATHROOM,4
3/30/2016,Lead,0,Copper,130,N GRAND TRAVERSE  ,FLINT,48503,FS2691,Other,KITCHEN,4
3/30/2016,Lead,3,Copper,120,MANN AVE   ,FLINT,48503,FS0193,Other,BATHROOM WITHOUT FILTER,4
3/30/2016,Lead,7,Copper,450,N GRAND TRAVERSE  ,FLINT,48503,FS2691,Other,BATHROOM,4
3/30/2016,Lead,0,Copper,80,S SAGINAW ST  ,FLINT,48502,FS0179,Plastic,,4
3/30/2016,Lead,0,Copper,0,M L KING AVE ,FLINT,48503,FS0382,Plastic,,4
3/30/2016,Lead,0,Copper,0,BLANCHARD AVE   ,FLINT,48503,FS1766,Unknown,BATHROOM WITHOUT FILTER,4
3/31/2016,Lead,0,Copper,0,CLAIRMONT ST   ,FLINT,48503,FS2014,Unknown,KITCHEN WITHOUT FILTER,4
3/31/2016,Lead,0,Copper,180,BROOKSIDE DR   ,FLINT,48503,FS2061,Unknown,KITCHEN,4
4/1/2016,Lead,1,Copper,0,E BELVIDERE AVE  ,FLINT,48503,FS0250,Unknown,,4
3/30/2016,Lead,1,Copper,0,BARTH ST   ,FLINT,48504,FS0415,Unknown,KITCHEN WITHOUT FILTER,4
4/4/2016,Lead,1,Copper,60,MONTCLAIR AVE   ,FLINT,48503,FS1621,Unknown,,4
3/30/2016,Lead,1,Copper,0,GREENFIELD AVE   ,FLINT,48503,FS2001,Unknown,BATHROOM,4
3/30/2016,Lead,1,Copper,100,PIERCE ST   ,FLINT,48503,FS2230,Unknown,"KIT W/O FAUCET FILTER, WHOLE HOUSE FILTR",4
3/31/2016,Lead,2,Copper,140,COPEMAN BLVD   ,FLINT,48504,FS0430,Unknown,KITCHEN,4
3/30/2016,Lead,2,Copper,0,KELLAR AVE   ,FLINT,48504,FS0925,Unknown,KITCHEN,4
3/31/2016,Lead,2,Copper,0,OGEMA AVE   ,FLINT,48507,FS9040,Unknown,BATHROOM,4
3/30/2016,Lead,3,Copper,0,S FRANKLIN AVE  ,FLINT,48503,FS0296,Unknown,KITCHEN WITHOUT FILTER,4
3/30/2016,Lead,3,Copper,0,PIERCE ST   ,FLINT,48503,FS2130,Unknown,,4
3/31/2016,Lead,3,Copper,50,PROSPECT ST   ,FLINT,48504,FS2702,Unknown,KITCHEN WITHOUT FILTER,4
3/30/2016,Lead,4,Copper,0,WINONA ST   ,FLINT,48504,FS0596,Unknown,BATHROOM,4
3/30/2016,Lead,4,Copper,0,E COURT ST  ,FLINT,48503,FS2080,Unknown,BATHROOM,4
4/5/2016,Lead,4,Copper,0,PIERCE ST   ,FLINT,48503,FS2266,Unknown,,4
3/30/2016,Lead,5,Copper,0,WESTCOMBE AVE   ,FLINT,48503,FS0633,Unknown,BATHROOM WITHOUT FILTER,4
3/30/2016,Lead,5,Copper,90,FRANK ST   ,FLINT,48504,FS2316,Unknown,,4
3/30/2016,Lead,6,Copper,0,E COURT ST  ,FLINT,48503,FS1901,Unknown,BATHROOM WITHOUT FILTER,4
3/30/2016,Lead,7,Copper,60,E GENESEE ST  ,FLINT,48505,FS0323,Unknown,BATHROOM WITHOUT FILTER,4
3/31/2016,Lead,7,Copper,50,CLEMENT ST   ,FLINT,48504,FS9035,Unknown,BATHROOM,4
3/30/2016,Lead,8,Copper,0,E RUSSELL AVE  ,FLINT,48505,FS1994,Unknown,KITCHEN WITHOUT FILTER,4
3/30/2016,Lead,8,Copper,60,MAPLEWOOD AVE   ,FLINT,48506,FS2367,Unknown,KITCHEN,4
3/30/2016,Lead,9,Copper,760,E RUSSELL AVE  ,FLINT,48505,FS2129,Unknown,,4
3/30/2016,Lead,10,Copper,120,FRANK ST   ,FLINT,48504,FS2050,Unknown,KITCHEN WITHOUT FILTER,4
3/30/2016,Lead,23,Copper,70,S FRANKLIN AVE  ,FLINT,48503,FS1764,Unknown,KITCHEN WITHOUT FILTER,4
3/31/2016,Lead,31,Copper,50,E RUSSELL AVE  ,FLINT,48505,FS2656,Unknown,KITCHEN WITHOUT FILTER,4
3/30/2016,Lead,74,Copper,220,MOUNTAIN AVE   ,FLINT,48503,FS1493,Unknown,BATHROOM WITHOUT FILTER,4
